# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.9031944195787158,2.697501344887402,2.0,0.0,156.35454807949722,-131.76403435905164,0.18917083121315148,5.286227234859654,-22.090458269921456,73.40799268655284
 1.9095544812352483,2.710221468200467,2.0,0.0,156.21688613117348,-132.08365874447642,0.18542612754505106,5.39298325020049,-21.644750594884016,70.07914374220739
 1.9159327500148415,2.7229780057596535,2.0,0.0,156.08155236359752,-132.40328312990124,0.18184021483622453,5.499333581961811,-21.21794678972422,66.91530569005205
 1.922328281522375,2.7357690687747205,2.0,0.0,155.9484662362752,-132.72290751532603,0.1784063863667329,5.60518051155633,-20.809236443527173,63.90561061510126
 1.928740129926479,2.7485927655829285,2.0,0.0,155.8175500287271,-133.04253190075084,0.17511833579293573,5.71042429950011,-20.417857581336264,61.03994316840103
 1.935167348017734,2.7614472017654386,2.0,0.0,155.68872869436905,-133.36215628617566,0.17197013277388443,5.814963237336414,-20.04309368828459,58.308880721129476
 1.9416089872641051,2.7743304802581807,2.0,0.0,155.56192972196203,-133.68178067160045,0.16895620067067685,5.918693697126647,-19.684270968519037,55.70363474913525
 1.9480640978637809,2.787240701457532,2.0,0.0,155.43708300416193,-134.00140505702524,0.16607129575426186,6.021510192102762,-19.340755804612332,53.21599972647428
 1.9545317287955504,2.800175963321071,2.0,0.0,155.31412071265595,-134.32102944245005,0.16331048813680643,6.1233054374455875,-19.011952413978737,50.83830448928202
 1.9610109278668757,2.813134361463722,2.0,0.0,155.19297717949328,-134.64065382787487,0.16066914391769424,6.223970425287562,-18.69730067390788,48.56336973244021
 1.9675007417597796,2.8261139892495297,2.0,0.0,155.07358878413288,-134.96027821329966,0.15814290911781415,6.323394489063147,-18.396274119806883,46.38446634504341
 1.974000216074675,2.8391129378793205,2.0,0.0,154.95589384587603,-135.27990259872448,0.15572769405030282,6.421465405356752,-18.10837808638079,44.295279814599304
 1.9805083953722538,2.852129296474478,2.0,0.0,154.83983252129767,-135.59952698414926,0.15341965977125235,6.5180694670487025,-17.833147992948973,42.289875685233774
 1.9870243232135396,2.8651611521570497,2.0,0.0,154.72534670630895,-135.91915136957408,0.15121520505581254,6.613091584479924,-17.570147763659186,40.3626675580079
 1.9935470421982087,2.878206590126388,2.0,0.0,154.61237994257525,-136.23877575499887,0.1491109543424492,6.706415396573705,-17.318968362615013,38.50838916018664
 2.0000755940012747,2.8912636937325202,2.000000000000068,1.0407461127159985e-11,154.5008773279622,-136.5584001404237,0.14710374700739132,6.797923372745593,-17.079226446617387,36.722066888560946
 2.0066090194082276,2.9043305445464256,1.999999999999932,-2.0799395378342132e-11,154.39078543071696,-136.8780245258485,0.1451906271262838,6.887496939662784,-16.85056312544338,34.998994697431634
 2.0131463583487106,2.9174052224273916,2.0,1.0393471980823934e-11,154.28205220714588,-137.1976489112733,0.1433688342786374,6.975016606862406,-16.632642817055526,33.33471162683038
 2.019686649928814,2.9304858055875984,2.0,0.0,154.17462692246835,-137.51727329669808,0.14163579495428763,7.060362109188188,-16.425152206413202,31.724978634522152
 2.026228932462069,2.943570370654108,1.999999999999932,-1.0385618285619003e-11,154.0684600747302,-137.8368976821229,0.13998911488078458,7.14341254926574,-16.22779927318811,30.165761295377866
 2.0327722434992,2.9566569927283695,1.999999999999932,0.0,153.9635033213773,-138.1565220675477,0.13842657217448565,7.22404654172544,-16.040312428574907,28.65320684731075
 2.039315619856716,2.9697437454434015,2.0,1.0383882172544493e-11,153.85970940840758,-138.4761464529725,0.13694611044225757,7.30214240309982,-15.862439709811245,27.183629527797006
 2.0458580976443965,2.982828701018762,1.999999999999932,-1.0385308336086456e-11,153.7570321018482,-138.79577083839732,0.13554583340036366,7.377578306271398,-15.69394805630453,25.75349263301793
 2.052398712291733,2.995909930313435,2.0,1.0388266664621539e-11,153.65542612131483,-139.1153952238221,0.13422399966811402,7.450232465674005,-15.53462266344318,24.35939150248439
 2.0589364985733916,3.008985502876752,1.999999999999932,-1.0392760818394518e-11,153.55484707553836,-139.43501960924692,0.13297901795708397,7.519983342956614,-15.3842663928366,22.998040028991547
 2.0654704906337367,3.022053486997442,2.0,1.0398795786640563e-11,153.45525139959454,-139.7546439946717,0.13180944332381803,7.586709834918933,-15.242699260114577,21.66625416966738
 2.0719997220104824,3.0351119497509336,2.0,0.0,153.35659629370227,-140.07426838009653,0.13071397325648149,7.650291511205477,-15.10975797911723,20.36093888031345
 2.0785232256575106,3.04815895704499,2.0,0.0,153.25883966342732,-140.39389276552134,0.12969144520251627,7.710608810307236,-14.985295565747794,19.079074697250547
 2.085040033966908,3.061192573663785,2.0,0.0,153.16194006106028,-140.71351715094613,0.1287408336769819,7.76754329950245,-14.869181011097048,17.817702951812024
 2.0915491787902636,3.0742108633104963,2.0000000000000684,1.0506716346442473e-11,153.065856628049,-141.03314153637092,0.12786124857662026,7.820977904816522,-14.761299006052809,16.57391377391815
